,Unnamed: 0.1,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent,taxonomyObjective,biggest_key
504,8080,25971,101093042,PHOTONGATE,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101093042,2022-11-25 10:07:03,1905912,3,participant,598960.0,598960.0,598960.0,False,,0.0,EU,"advanced materials,manufacturing technologies,emerging enabling technologies,artificial intelligence,next generation internet",advanced materials
505,8094,26038,101121042,THEMIS 5.0,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101121042,2023-11-07 15:37:41,1944981,3,participant,774797.5,774797.5,774797.5,False,,0.0,EU,"artificial intelligence,next generation internet,advanced computing and big data",sustainability
506,8103,26047,101121042,THEMIS 5.0,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101121042,2023-11-07 15:37:41,1905910,10,participant,517500.0,517500.0,517500.0,False,,0.0,EU,"artificial intelligence,next generation internet,advanced computing and big data",sustainability
507,8107,26051,101138415,RENEE,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101138415,2024-01-17 13:56:08,1905767,2,participant,807226.25,807226.25,807226.25,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics,circular industries",sustainability
508,8108,26052,101138415,RENEE,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101138415,2024-01-17 13:56:08,1905694,3,participant,502400.0,502400.0,502400.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics,circular industries",advanced materials
509,8132,26076,101058416,H4C EUROPE,916377528,,sintef,,False,OTH,NYTORGET 5,8622,Mo I Rana,NO,NO071,"66.311256,14.1382325",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/916377528/101058416,2022-09-15 12:41:47,1973644,8,thirdParty,0.0,50028.0,50028.38,False,,0.3799999999973806,EU,"circular industries,advanced materials,digitalization,sustainable community building,it knowledge platform,advanced computing and big data,artificial intelligence",sustainability
510,8137,26081,101058416,H4C EUROPE,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101058416,2022-09-15 12:41:47,1944981,8,participant,106747.0,56719.0,106747.51,False,,50028.51,EU,"circular industries,advanced materials,digitalization,sustainable community building,it knowledge platform,advanced computing and big data,artificial intelligence",sustainability
511,8221,26178,101058279,SIMPLI-DEMO,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101058279,2022-07-29 12:00:08,1905912,4,participant,1015211.0,1015211.0,1015211.0,False,,0.0,EU,"manufacturing technologies,advanced materials,robotics,advanced computing and big data,circular industries,low carbon and clean industries",advanced materials
512,8229,26186,101058279,SIMPLI-DEMO,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101058279,2022-07-29 12:00:08,1905910,1,coordinator,1192125.0,1192125.0,1192125.0,False,,0.0,EU,"manufacturing technologies,advanced materials,robotics,advanced computing and big data,circular industries,low carbon and clean industries",sustainability
513,8240,26197,101070192,CORTEX2,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101070192,2023-03-10 21:44:40,1905694,8,participant,323653.75,323653.75,323653.75,False,,0.0,EU,"extended reality,augmented reality,virtual reality,next generation internet,advanced computing and big data,artificial intelligence",advanced materials
514,8246,26203,101070192,CORTEX2,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101070192,2023-03-10 21:44:40,1905910,7,participant,272500.0,272500.0,272500.0,False,,0.0,EU,"extended reality,augmented reality,virtual reality,next generation internet,advanced computing and big data,artificial intelligence",sustainability
515,8250,26207,101058673,OPENZDM,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101058673,2022-09-04 13:17:13,1905767,13,participant,724916.0,724916.0,724916.25,False,,0.25,EU,"manufacturing technologies,key digital technologies including quantum technologies,advanced materials,artificial intelligence,robotics,advanced computing and big data,circular industries,low carbon and clean industries,5g,extended reality,metaverse",sustainability
516,8328,26332,101093216,UPCAST,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101093216,2022-11-25 10:04:39,1944981,8,participant,1050875.0,1050875.0,1050875.0,False,,0.0,EU,"artificial intelligence,advanced computing and big data,blockchain",sustainability
517,8338,26342,101093216,UPCAST,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101093216,2022-11-25 10:04:39,1905910,7,participant,704750.0,704750.0,704750.0,False,,0.0,EU,"artificial intelligence,advanced computing and big data,blockchain",sustainability
518,8356,26360,101137643,ResC4EU,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101137643,2024-01-08 20:41:48,1905912,10,participant,317951.8,317951.8,0.0,False,,,EU,"advanced computing and big data,circular industries,low carbon and clean industries,artificial intelligence,robotics,5g,blockchain",advanced materials
519,8439,26490,101135539,RISERS,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101135539,2023-11-14 16:05:54,1905912,4,participant,241250.0,241250.0,0.0,False,,,EU,circular industries,advanced materials
520,8509,26560,101135537,DECODE,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101135537,2023-12-06 16:17:06,1905694,5,participant,761205.5,761205.5,761205.5,False,,0.0,EU,"advanced materials,artificial intelligence,manufacturing technologies,clean industries",advanced materials
521,8517,26568,101135537,DECODE,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135537,2023-12-06 16:17:06,1905572,8,participant,589393.75,589393.75,589393.75,False,,0.0,EU,"advanced materials,artificial intelligence,manufacturing technologies,clean industries",advanced materials
522,8549,26665,101134977,ORION,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101134977,2024-04-16 14:48:54,1905912,3,participant,600000.0,600000.0,0.0,False,,,EU,"manufacturing technologies,emerging enabling technologies,space including earth observation,advanced materials",advanced materials
523,8551,26667,101134977,ORION,999908205,FR62414725101,thales,THALES ALENIA SPACE FRANCE,False,PRC,AVENUE JEAN FRANCOIS CHAMPOLLION 26,31100,Toulouse,FR,FRJ23,"43.5476997,1.3941094",http://www.thalesaleniaspace.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999908205/101134977,2024-04-16 14:48:54,1907214,5,participant,200000.0,200000.0,0.0,False,,,EU,"manufacturing technologies,emerging enabling technologies,space including earth observation,advanced materials",space
524,8568,26786,101091915,MEloDIZER,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101091915,2022-11-25 10:09:57,1905912,16,participant,692787.5,692787.5,692787.5,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries,low carbon and clean industries,space including earth observation,5g",advanced materials
525,8604,26845,101070208,LASTSTEP,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101070208,2022-12-16 15:00:58,1905694,1,coordinator,1238146.5,1238146.5,1238146.5,False,,0.0,EU,"manufacturing technologies,advanced materials,photonics",advanced materials
526,8610,26851,101070208,LASTSTEP,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101070208,2022-12-16 15:00:58,1905572,4,thirdParty,0.0,80790.0,80790.0,False,,0.0,EU,"manufacturing technologies,advanced materials,photonics",advanced materials
527,8653,26894,101137809,PINK,997806603,,sintef,SO,False,REC,PAUL FJERMSTADS VEG 59,7052,Trondheim,NO,NO060,"63.422577,10.4354518",http://www.sintef.no/ocean,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997806603/101137809,2024-01-08 20:42:29,1912234,3,thirdParty,0.0,158501.95,0.0,False,,,EU,"advanced materials,artificial intelligence,circular industries",sustainability
528,8659,26900,101137809,PINK,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101137809,2024-01-08 20:42:29,1944981,3,participant,555634.76,397132.81,0.0,False,,,EU,"advanced materials,artificial intelligence,circular industries",sustainability
529,8686,26945,101135529,RETINA,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101135529,2023-11-21 16:53:10,1905912,4,participant,803588.75,803588.75,0.0,False,,,EU,"manufacturing technologies,artificial intelligence,advanced materials,5g",advanced materials
530,8687,26946,101135529,RETINA,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101135529,2023-11-21 16:53:10,1905930,2,participant,899206.83,899206.83,0.0,False,,,EU,"manufacturing technologies,artificial intelligence,advanced materials,5g",advanced materials
531,8697,26956,101082402,HEARTS,999488195,IT00991340969,thales,TASITALIA,False,PRC,VIA SACCOMURO 24,131,Roma,IT,ITI43,"41.9359863,12.6088338",http://www.thalesaleniaspace.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999488195/101082402,2022-10-13 16:03:23,1907218,4,participant,127270.0,127270.0,127270.0,False,,0.0,EU,"space including earth observation,manufacturing technologies,advanced materials,artificial intelligence,advanced computing and big data",space
532,8706,26965,101082532,CHEOPS-VHP-BB,999908205,FR62414725101,thales,THALES ALENIA SPACE FRANCE,False,PRC,AVENUE JEAN FRANCOIS CHAMPOLLION 26,31100,Toulouse,FR,FRJ23,"43.5476997,1.3941094",http://www.thalesaleniaspace.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999908205/101082532,2022-12-02 15:34:27,1907214,6,participant,250016.37,250016.37,357166.25,False,,107149.88,EU,space including earth observation,space
533,8709,26968,101082532,CHEOPS-VHP-BB,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101082532,2022-12-02 15:34:27,1905572,5,participant,107870.0,107870.0,107870.0,False,,0.0,EU,space including earth observation,advanced materials
534,8725,26984,101092243,FORCE REPAIR,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101092243,2022-11-25 10:08:22,1905572,12,participant,350603.0,298878.0,350603.0,False,,51725.0,EU,"advanced materials,robotics,artificial intelligence,manufacturing technologies",advanced materials
535,8779,27783,101135279,NGI Commons,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135279,2023-11-03 12:03:53,1905572,3,participant,245000.0,245000.0,245000.0,False,,0.0,EU,"next generation internet,digital commons,open source,digital policy,ngi initiative,european funding landscape",advanced materials
536,8785,27918,101069594,NGI0 Entrust,954538395,,stichting nlnet,NLNET,False,OTH,SCIENCE PARK 400,1098XH,Amsterdam,NL,NL329,"52.3563684,4.9557631",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/954538395/101069594,2022-08-23 23:41:10,2967505,1,coordinator,10924706.0,10924706.0,10924706.0,False,,0.0,EU,next generation internet,internet
